x,y
5.157730971459196,7.807268267720712
5.076729786959645,8.114410262746123
5.169685905900952,8.019083885156201
4.987052915616705,8.018196250011188
5.018827822127512,8.071909531574669
5.145360972507406,8.125469075912761
4.89895669515446,8.103076291705055
4.954085662182723,8.138913777441818
4.929035204333623,7.967240616008451
5.001014792897724,8.037928541443957
5.0419665612349185,7.942968376036566
4.902193098891156,8.14291957137463
5.055776654279864,8.18270494631807
5.036962822433643,7.9575583782062065
5.069833950889764,7.978814403870411
4.95351402773139,7.9781710690030305
5.081322240554598,8.109647519254306
4.989869668473722,7.798442721339812
5.086264542977097,7.9200576361773996
5.011999304743545,8.180354982645527
4.981861094581716,7.791453392070534
5.187132453424864,8.055406603943302
5.1118427103565836,8.010199267309417
4.974912655573516,8.114619108761168
4.8585619387869095,8.11027007975816
5.0627146340388425,7.9420351941159995
5.057091814347686,7.922495927970506
4.835237111110539,8.089721347069727
5.036868597656363,8.013337830631754
4.979764402368649,8.05134983643611
4.974258920352865,8.040394282931599
4.98373822874402,7.98045574842901
4.913537573707281,7.930104744935795
5.0225280452732735,8.003311616781822
5.07353632460196,7.843408618116984
5.091307563345596,7.974175426007306
5.006343033468102,8.004523476527872
5.005217714882423,7.93422187284739
5.0023479483059266,7.937174980618753
4.948699524627801,7.975104306519176
4.927463566420852,7.907691377800882
5.259850994432571,8.148218459740676
4.922904780857025,8.051202831968961
4.717194973163859,8.170069354322203
5.05137469666711,7.956059803128099
4.847696196651937,8.140481146454412
4.95995764056955,7.935286752054792
4.927158236449425,7.98227783011728
4.997683224805491,8.101533414864088
5.036533221724269,8.052165030243932
5.052294701786704,8.151741522167537
5.06509364478676,8.045383729615693
4.884855032322998,8.028601363083522
5.020223531527152,7.951253733066038
5.00577270442052,7.832336716528373
5.044392098329483,8.05937968965166
5.094387825130465,7.929246602290314
4.977682997841309,7.996085548718329
4.911052351258242,8.038464498232512
4.86796112220602,7.874944749157463
5.045324579127203,7.911798698586902
5.093532961834979,8.088714201356396
4.832333039886003,8.204891430957739
5.105569340032556,8.038850201952494
4.948165469076808,8.113756718844416
5.045341213095587,7.92463968782831
4.903931081832082,7.867500420983178
4.975871758299269,7.980484059954728
5.064318125938524,7.880247098926595
4.84717221732074,7.9528394860841445
4.883808650526222,7.98138649143092
4.976191787774136,7.971435697929085
5.0259721482335475,8.008265226035066
4.972910800179558,7.897436387828056
4.917372893899812,8.25989671339495
4.867241314417735,7.993760335357437
4.95419126304127,7.940934612984198
4.896687848235561,8.059843502330345
5.070032276859677,7.888785140684272
4.9088142547852485,8.055594855427453
4.9932051526579375,8.013198278192487
4.951740787772443,8.14578344345452
4.907023849552582,8.08403883839244
5.138211255720939,8.08476811869357
5.0560181387347685,7.953431356404004
4.929607019860419,7.918613006804583
5.010137973351991,7.957309885910724
4.86738459105925,7.946036010147932
4.977903980187203,7.8638547230588145
5.119324446047152,8.128814416745639
4.789947022687542,7.939465357343212
4.824928827374591,7.93761089836899
5.08665343497742,7.942253412081198
10.042132174256608,-0.02984110911755233
9.985572690065732,-0.09787142842057948
9.9916286313252,-0.18788792499498877
9.975591772045359,0.04064813345270498
9.96072410057622,0.12761363734398382
9.949089050009361,0.1060672883395255
9.828980053758613,0.08957653888775752
9.89383642972842,-0.061060882307774504
10.05464477970244,0.022324964783710682
10.105757061338412,0.09803647770236755
10.00963498030129,0.11965840328645
10.061568081291039,0.04902043780531382
10.03113654270587,0.09818667310824761
9.839470605527513,-0.14303824664056491
10.02744790994836,-0.012515033838012148
10.128712548355749,-0.08884324201861621
9.92467855233616,-0.10159251262611187
10.139545245441786,-0.07619722931386488
10.110107686609867,-0.011973596719052956
9.980500303280309,0.25300183929770315
9.96543477137827,0.14881918556941418
10.101713941041083,-0.03584898381373784
9.94936125199555,0.004331309831327168
9.891596179827378,0.12030865790806711
10.007625911143705,-0.03873289274071476
10.125226656360223,-0.04293864769872628
9.762862127464416,-0.23197074820113628
10.00308630959604,-0.003473575657563082
9.906263065472631,-0.10724737255140365
9.911499367998436,-0.2716968432089096
9.902865452234119,0.013891326408446793
9.866894771081391,-0.06935275972510621
9.905631806689103,0.12605980553052246
10.059583155707221,-0.12408437538261985
9.973918652540592,0.14659169849421358
9.983109477859514,-0.17093269492743757
9.849625151824524,0.12213805139274486
9.986643242644313,0.09608400797844864
10.033617466641733,-0.17210565684050266
10.015356941757084,0.02136122738487379
10.044230135422243,0.07677443461307332
9.926465833247361,-0.15065903366524724
10.009535034429428,-0.044259197914372085
10.053610378594565,-0.17637697764536245
10.117020454712431,0.12561831445992028
10.00055649669141,0.04017879051559842
9.9400299931921,0.020295586211173434
9.960731077517753,0.10443394656516324
10.01756029264036,-0.09120933748941182
10.184708383166189,-0.1839242825005722
9.862432543822576,-0.026992510596908638
9.983613039584974,0.06104513344227924
9.987620581358934,-0.1380067463217373
10.141684103745305,-0.011367154468086706
9.956552304085044,-0.20969725200014977
10.044791462330625,0.023848966877219727
9.94623961008959,-0.013383297300486803
10.08376704027541,0.1263765264994977
10.042514168091131,0.06089502046921296
10.02506649673601,-0.08127074859644418
9.950640451797959,0.0479587685386007
9.878426706790012,-0.06540030662279912
9.938439681822496,0.0323719189014243
9.973786380405425,0.14178038608272578
9.804347078093425,0.026587121957004762
10.06135665327393,-0.005414115937512365
10.042029719392902,0.022466553750566724
10.003076479240603,-0.05063315131033616
9.845849709018982,-0.13123001129104703
9.902127147255111,-0.09286869707915404
10.145833299481987,0.0051013742492612806
10.002086617894074,0.054016042707404066
9.951506548706794,-0.009904534339258907
9.867011276485636,-0.043681593487076925
10.045612693575263,0.004390845186822323
10.080316055825847,-0.06809586034134815
9.987563861477037,-0.1401663825668523
9.988829079246514,-0.07191132541797111
10.158760722253943,0.11324910998587841
9.909257954117193,0.11688370278668428
10.094324608008968,-0.09412158813524914
9.973253896847467,0.03575065420217173
9.936184576873911,-0.0408098016945745
9.909590491700365,-0.10675321311962838
9.85419661308739,0.12341269393222283
9.97088096852063,-0.15737386993836258
9.888557730153101,-0.042859156475108094
9.91304272667115,0.014830633096431787
10.129318625196586,-0.12633564989416132
10.236083089349272,0.04170621380131073
9.953830981809407,0.22401725426504027
9.870775327001358,-0.06369267370389467
9.94162994042472,0.01886874722212432
10.023579150815403,-0.26358014860733936
10.006535867831296,-0.02749650925964144
9.975057555217347,0.12973872824631996
9.740328984879534,0.07270478869453688
9.893547113966493,0.005090177353326646
9.971874753481519,-0.2377098375477567
10.021220648401204,0.03142885225861908
